index,paramerter,mle,pred,loss,n
137,3,23.687191009521484,23.6234130859375,0.06377792358398438,3235
138,1,44.95384216308594,45.073387145996094,0.11954498291015625,1229
138,2,71.12350463867188,71.28169250488281,0.1581878662109375,1229
138,3,23.14997673034668,23.220890045166016,0.07091331481933594,1229
139,1,74.93695831298828,74.5938720703125,0.34308624267578125,3349
139,2,62.42256164550781,62.330196380615234,0.09236526489257812,3349
139,3,14.737242698669434,14.579533576965332,0.15770912170410156,3349
140,1,98.6189956665039,98.7683334350586,0.1493377685546875,4827
140,2,30.22382354736328,30.09747314453125,0.12635040283203125,4827
140,3,30.232357025146484,30.223194122314453,0.00916290283203125,4827
141,1,32.44626235961914,32.451988220214844,0.005725860595703125,615
141,2,57.03330993652344,57.33361053466797,0.30030059814453125,615
141,3,4.1699066162109375,4.341059684753418,0.17115306854248047,615
142,1,92.08724212646484,91.75289154052734,0.3343505859375,1840
142,2,67.01858520507812,66.84613037109375,0.172454833984375,1840
142,3,53.63406753540039,53.29228591918945,0.3417816162109375,1840
143,1,61.802921295166016,62.052486419677734,0.24956512451171875,2941
143,2,31.480167388916016,31.501995086669922,0.02182769775390625,2941
143,3,91.23279571533203,91.06209564208984,0.1707000732421875,2941
144,1,62.65387725830078,63.13688278198242,0.4830055236816406,4712
144,2,51.883079528808594,51.930049896240234,0.046970367431640625,4712
144,3,27.515993118286133,27.63144302368164,0.11544990539550781,4712
145,1,56.41794967651367,56.34217071533203,0.07577896118164062,4864
145,2,78.4512710571289,78.41950225830078,0.031768798828125,4864
145,3,27.137907028198242,27.210128784179688,0.07222175598144531,4864
